context_0,context_1,context_2,context_3,context_4,context_5,context_6,context_7,context_8,context_9,prod_0_feat_0,prod_0_feat_1,prod_0_feat_2,prod_0_feat_3,prod_0_feat_4,prod_1_feat_0,prod_1_feat_1,prod_1_feat_2,prod_1_feat_3,prod_1_feat_4,prod_2_feat_0,prod_2_feat_1,prod_2_feat_2,prod_2_feat_3,prod_2_feat_4,prod_3_feat_0,prod_3_feat_1,prod_3_feat_2,prod_3_feat_3,prod_3_feat_4,prod_4_feat_0,prod_4_feat_1,prod_4_feat_2,prod_4_feat_3,prod_4_feat_4,choice,true_utility_0,true_utility_1,true_utility_2,true_utility_3,true_utility_4
-0.072405145,1.0063783,0.6907823,0.05139197,-0.26064885,-1.773354,1.2919977,-0.4470966,1.5548402,0.1961093,0.11070867,0.27034214,-0.7624821,-0.818799,0.3137575,-1.4219452,0.86813426,-0.11044695,-0.9754194,-1.5002471,1.010339,-2.24957,0.47096494,0.13890274,0.63626504,-1.0850408,-0.67212504,0.32491127,0.052411344,0.87755805,-0.04452224,1.3966992,0.13873856,1.6240625,1.7202318,1,1.8133811,9.5501795,-14.537612,-4.2184787,2.9383698
2.0252843,0.6063215,-1.4320196,-0.61441547,-0.16913496,-0.8737829,-0.37706083,-1.3669392,0.0057212813,0.23741195,1.7516066,-0.7368098,1.2180268,-0.021343453,-0.01684589,0.82075703,-0.35360795,-1.6657739,0.02487107,1.8923389,-0.34870046,-0.07643171,0.39478004,-0.36628404,-0.19949175,0.12664501,-0.41353494,1.3100429,2.1175902,0.46044242,-0.48870778,0.50909746,-1.1408336,-1.3823078,-0.08389464,3,9.007229,0.45557916,-3.664082,25.62206,-17.374882
-1.0041094,1.9402543,0.063513264,-0.8167409,-1.6295393,0.05994289,-0.26048854,0.7830409,-0.14337027,-1.1937188,1.261034,1.4085494,0.39377114,0.70216703,0.23310162,-0.09883985,-1.2027363,1.1918187,-0.42299306,0.8252735,-0.034527052,-0.95564,-0.8270974,-0.57772124,0.110931806,1.1817774,0.7090438,-0.79352933,-1.314069,0.67257065,1.9365993,0.9588919,2.0341625,-0.49893886,-0.002444859,3,2.6959891,-3.3635626,-1.7075887,6.3548927,-5.0324545
1.6707183,0.43562487,-0.2541087,0.16463853,0.47404197,-1.4288566,0.15769422,-0.45012346,0.50729996,-0.7401819,1.3294536,-1.6361824,0.38214776,0.3155048,1.3975426,-0.96869564,-0.22474167,-0.6808511,-0.10794834,-1.2272743,0.52935433,0.1684426,-0.27454367,0.28166878,0.4399836,1.4858971,-0.0965841,1.3318133,-0.81280476,-0.6210236,1.6009133,1.2185744,-1.6955848,-2.1895618,1.5081161,0,1.9038732,-5.1759577,2.7711267,2.8355584,1.3347461
-0.6047019,1.6628711,1.2309121,-3.295561,1.156762,-0.07365203,-0.70818204,-1.0071747,-0.9491176,-0.67993593,-0.1298115,-0.6289555,0.259103,-0.584325,0.005340366,-0.29161286,-0.37371704,-1.9262112,-1.0305244,1.1076212,0.768582,0.21096548,0.8014564,0.074647024,-1.7092273,-1.1124691,0.48996177,-1.7432947,-0.8035945,-0.71321815,0.25480327,-0.20307197,0.18649851,0.4768962,0.35774183,4,-1.9315592,0.107842945,-3.6455348,-7.5362544,2.5822208
-1.1271325,-1.3545997,-1.0403801,0.32339385,0.05009015,0.55585647,-0.06636984,-1.3066794,0.4944409,-1.0046893,0.86170655,0.1663001,-0.9914632,-1.2484932,0.40164956,-0.10787947,-0.015839238,-0.66159415,-0.07017161,-1.5217855,-1.4065751,2.929062,-2.1589997,-1.0447451,-1.1765106,-1.1770817,-0.46841702,-1.3170011,0.69661945,0.07722626,0.4483173,0.24572231,-0.706278,-0.79026884,1.3149077,3,1.3023858,-2.6607342,-13.826287,-0.21149766,2.072358
0.6466143,-1.16592,-0.68747663,-0.36139163,0.6744048,0.17599726,0.020001322,1.8856688,-1.8369832,-1.0383776,0.113284074,0.12082402,0.09831132,0.08724191,-1.4512855,0.3738193,2.562567,0.06981949,1.731639,0.1444176,0.30272,0.32301357,-1.9395317,-1.511835,-0.17828426,1.7306123,-0.46241197,0.5200601,-0.9345049,0.94810843,-1.471671,1.0808961,-0.039940022,-0.1871496,0.69087654,2,-8.488553,-3.1414578,8.688108,2.2093668,4.7163296
-1.0811884,-1.7706523,-0.7195195,0.6877692,-0.5916474,-0.33300298,-1.7225548,-0.7965256,-0.4616987,0.64240044,1.3495287,-1.560026,0.6871347,-1.6560769,-0.6696218,-2.519887,-0.26886657,0.20103191,0.959494,0.3179283,0.05346551,0.929069,1.3462887,1.0492296,2.0839303,-0.5336906,1.2789356,-1.467133,-1.2460283,-0.013558611,-0.47867313,0.7053836,0.4572313,1.5763706,0.54309505,1,4.653061,4.8127995,-5.645652,-12.914658,1.6108279
-1.6749164,-0.45500875,1.086818,-0.4450833,-2.1155615,1.2791758,0.73489696,0.86939716,-1.7437836,1.5124557,0.4700521,-1.1363392,-0.25368047,0.9271194,2.9379997,-0.8418648,1.1774328,0.016436102,0.11910974,-0.81939733,-0.47811252,-0.091024846,0.8839508,1.5085362,-0.482619,-0.5519107,0.7528044,-0.24728717,1.0704821,0.6367072,-0.5913523,0.9237225,0.49847266,-0.22576444,0.46454203,1,-3.4258616,4.9970512,-1.0876356,1.4733046,4.5579934
-0.7732761,-0.50943893,-0.70277715,0.9469372,-0.17979835,0.48174104,0.075901024,-0.095042005,-0.9467841,1.8121406,-0.9904243,-0.40516445,0.78731793,-0.2701136,0.45089436,-1.4550134,-0.061382268,0.24374837,-0.62157506,0.1121556,0.22375764,-1.0260432,-2.8351905,-0.90829957,-2.1054301,0.7260557,1.1324292,-1.1731375,-1.0630286,-0.3744946,-0.6677151,-0.7516442,-1.722244,-0.054396637,-0.92061263,1,4.1170382,3.7914436,1.0512503,-6.3557053,3.344755
-1.4633936,0.41225398,0.3766566,1.1543562,1.38809,-0.1373886,0.5303943,1.7648737,-0.06517677,-1.0664334,-1.5751412,-0.4897717,0.13266888,-0.2250737,0.50271255,1.9395754,-0.050340608,1.4024905,-1.4194226,-3.3212986,-0.84919524,-0.40890357,-1.2022982,0.61649626,-0.62123585,-0.17598255,-0.03874851,1.2146549,-0.61604416,-0.4945757,1.2277175,1.4694963,1.4650906,1.4150957,-2.3343966,0,3.4943693,2.5712035,0.2600853,0.5025227,-20.14903
-0.3844681,-1.304646,0.3718168,1.0644562,-0.12104149,-1.62096,1.0216508,-1.776299,-1.5459548,-0.1783384,-0.9830515,2.0504816,0.5663555,1.7623395,0.89961696,0.52174824,0.5563644,-0.15277071,0.039490033,-1.1260519,-0.55091554,-0.43631172,0.37353027,0.72658443,0.9438306,1.9059795,0.9458082,0.79092497,-1.3283722,-1.6111718,0.3626886,-0.3032071,0.14650655,-1.0947827,0.009155568,0,4.858503,-1.8451228,2.3041344,-1.9136512,-0.6539702
0.25178525,0.4222475,-0.06613955,1.7600437,0.06516834,1.0346681,0.7869546,-1.2928737,-0.16973048,2.1233206,-0.49521285,0.46187052,0.6015469,0.32068697,-1.1252733,-0.1379925,1.6917444,-0.5074187,-0.67369276,0.7733932,-0.5596267,-0.8989601,-0.688439,0.9699481,-0.19140047,0.81030494,1.1823617,-0.4335615,-0.15934955,-0.2347662,-0.79693854,1.0029905,-0.4227454,-1.0375801,1.7083539,0,9.795925,-10.789735,-1.2044148,-4.5733695,-12.480777
-0.50435084,-0.6746205,0.17057557,-0.46851993,-0.79370457,-0.4832834,1.4320097,-0.13661869,-1.328075,-1.5117465,-0.227585,-0.061943363,-0.5755547,-1.1495588,-1.4929206,0.8649602,-0.5655066,-2.1111207,-0.81751853,-0.28535756,-0.74249524,0.49691936,-0.42168587,0.8580565,0.8645002,-1.0036871,-0.72975284,1.0557929,0.28438896,0.6961357,0.6993116,-0.68053067,2.4959564,0.9851302,-0.4239406,2,-7.5387874,0.16587384,8.77387,2.0015206,-11.914708
2.206805,-0.22333437,0.4345785,-0.7713772,0.32098597,1.4593296,-0.65226316,0.45858678,-1.4057462,2.022866,1.034697,-0.114157945,0.12110879,-0.6199325,-0.8869336,0.77405983,-0.69741493,-0.7760426,-0.31916967,-1.0771725,0.05103622,-0.51752913,0.9988426,1.0281447,-0.0152629595,-0.8356486,-0.2040195,-0.36924124,1.5816315,-0.33414984,0.2277765,0.6458196,1.4519595,-0.35281712,-1.4679347,4,0.846846,1.7654501,8.570985,6.462622,5.3377585
0.26853594,-0.41279384,-0.29787412,-0.5100382,-0.45890516,-2.4474952,-0.09796573,-0.13987868,0.48866153,-0.52314377,0.1230631,1.1342254,0.3832784,-0.5492815,-0.33740562,-0.8579295,-0.22813316,-0.8697552,0.39023316,0.5000752,0.0854442,0.8767657,1.2273756,1.4412854,0.12813385,-0.54327786,-2.1935751,-0.45529056,-1.27539,0.02761854,0.81215745,0.74236387,0.8258386,-1.4895929,-1.4733064,2,0.50327116,2.3350022,6.320746,-10.569857,-6.492034
-0.7710363,-0.0077749444,-1.6123681,0.14342318,-1.8618193,1.1208186,0.68426996,-0.9261859,0.661138,0.111514226,1.2855369,-2.0236218,0.69775116,-0.1901467,-0.33507347,0.19644025,1.8095832,-0.7942134,-0.40145653,1.123394,-0.8781756,0.8479118,-0.044909447,-2.2413204,0.11513538,0.089336954,0.21524028,0.692343,0.5938691,0.0046150745,1.1438904,-0.37257725,0.29042813,-0.8739592,-2.059984,3,-4.06356,1.5215827,-7.300864,3.7440827,-9.75973
-1.0090102,-2.0228763,0.3164357,-0.79428184,1.0949695,0.014033734,-0.6995827,1.7978387,0.5764465,-3.6550865,-0.7823142,0.09962402,-1.6053149,-0.89143026,1.7241741,-0.28560445,0.45371646,-0.8668276,-1.3754802,-1.016108,1.0622798,-0.29166457,0.12232116,-0.7107732,0.7435034,1.4060111,2.2476904,0.6509268,-0.9677683,-1.8758721,1.320346,-1.8484172,-0.07206954,1.0165513,1.6824958,0,25.785385,9.032835,9.451878,-8.971019,11.054844
-0.48639178,-1.384089,-0.79979795,-0.1447324,0.35404852,0.26136574,1.0778731,0.63659835,0.5747469,0.20149232,-0.8986182,0.15869047,-0.12208412,-0.7270855,1.2437344,0.5700566,-1.1911682,-0.19898814,-0.3784526,0.43467867,1.9069477,0.3356107,-0.27993414,-0.09690539,0.40255034,-1.7321998,1.1121876,0.1680281,-0.12382932,-0.40891767,-0.06784804,-0.9543087,-1.6286354,0.531605,-0.7462609,4,2.1373205,0.9754458,1.0758245,0.10565673,3.6623936
1.2867988,-0.31627655,-0.29030326,-1.9055734,1.056164,-0.076925755,2.9336057,-0.4055327,0.08857813,0.546505,0.2248353,-0.19787802,1.2925568,0.47456783,1.1026598,0.76049113,1.7618701,-1.5650464,1.466688,-0.7900292,-1.0900599,-1.250091,-0.41384977,0.42410693,1.3836219,-1.9074693,0.30302975,-0.9847311,-1.2547145,-0.5540593,0.09430082,-0.65993613,-1.2346698,-0.4130246,0.5795235,1,5.1465507,8.4411,-5.8149915,-4.98054,-3.4638736
-1.1019,0.35854772,0.03466143,-0.3036882,1.172604,-0.9037487,0.2749021,1.4546643,-0.70662177,-0.296886,0.39947388,-0.51245964,-0.18124916,-0.7719416,0.22542207,0.86582845,-0.79079205,-0.5054789,0.56512535,2.528385,0.6839636,-0.18058911,-1.0419863,1.0619888,-0.8176646,-0.20715421,-0.3884261,-0.08868904,-0.95099324,0.95336187,0.43765324,-0.3045296,-0.24058191,-0.33971733,0.119267285,3,3.5068479,2.373595,-4.771928,6.8727713,2.1161714
2.3453045,0.47439107,-0.50619745,0.80262476,-0.56809354,-1.5649159,1.3723639,-1.1030593,2.4517126,-0.48933238,-0.7806891,-1.047395,-0.22786275,0.6419961,1.5358425,0.18307841,0.8127967,0.81421965,0.32207552,0.4587116,-0.39318284,-0.73145026,-0.9562311,-0.18943726,0.26532942,-0.34873185,-0.0474004,-1.4865594,2.264911,1.6020538,-0.17071053,0.28893825,1.6619152,0.7917984,-0.57079434,4,-6.4856224,7.096734,-8.67307,2.5000103,10.508489
2.1332648,-1.3686711,1.0254936,0.49972627,0.8377462,0.9680227,-0.49774516,-1.3088439,-0.05091773,0.22303025,0.5117328,-1.3774785,0.27330247,0.29313684,-1.8669571,1.0256889,0.4409945,-0.3264962,-0.2677281,0.8437455,-0.58963,-0.6276411,-0.7440651,0.7880453,0.6366744,-1.1411217,0.15221,0.29062042,1.1847992,-0.4072925,-0.5254447,0.52343583,-0.53078085,0.66481066,0.23245546,0,22.264402,-5.6687794,-3.551789,0.99147063,-6.6743383
-0.4718446,0.27755398,0.32962552,-0.91002643,0.39497128,-0.26721203,-0.6999809,0.78737515,-0.7769912,-0.4566676,-1.7315829,-0.25330147,0.21118543,0.7076834,-0.5021337,-0.8211739,-0.8540717,0.19095871,0.029648308,-0.6952315,0.44667035,0.20567966,-0.58176434,-0.5790093,1.7342551,-2.1497617,-1.5302752,-0.20861693,0.9838962,-0.86852896,0.5789317,-1.7631459,-0.2569554,0.30057123,0.86050016,2,-2.2232325,-2.6059837,5.9522347,-2.6345525,1.8861356
0.07205085,1.3743116,0.19278407,0.5282883,-0.29764253,-0.078489624,-0.04887723,0.29330623,-0.29596758,1.3399999,0.60030574,-1.8830343,0.01023511,-0.7183796,-0.10663383,-0.314957,0.6922015,-0.029641543,0.2433116,0.061188336,-2.2183654,0.037656948,-0.039153375,0.48718664,0.4639631,-1.8035192,-1.0876136,0.080155075,0.542412,-0.31477144,0.5091715,1.9584098,0.5008421,1.3914306,-0.27348065,3,-2.502063,0.91931224,4.1193037,4.3418827,1.65047
-0.37316623,-1.7072412,2.7427967,-0.32736868,1.3131698,1.4047909,0.94521433,-0.19802722,0.2866848,-1.2745103,0.6206346,1.022698,1.0431625,-2.0374246,-0.57699955,0.8597783,-1.4568641,-0.8204516,0.57832044,-0.73865324,-1.1519729,1.3711147,-0.4971555,-1.1137359,-1.1009973,1.2528728,0.3273576,1.3189898,-0.25333887,0.09103548,-0.90213794,0.92046314,-1.0322533,1.8356282,-1.1165667,0,16.575739,4.8634973,7.4834194,1.8643228,-14.587817
1.9901478,-0.851806,-0.25390097,0.098986484,-0.10743976,-0.6568733,1.3943391,0.9502793,0.3220472,-0.39955306,-1.3414972,0.34620062,-0.7599641,-0.5069142,1.049856,1.495317,0.083227284,-0.30067506,-0.33514047,0.42971757,-2.326664,-0.09594237,-1.0712017,0.26490182,-0.21232557,0.09662485,0.17847846,0.412636,-0.7982111,1.1788213,0.13300572,0.19453439,-0.04798346,-0.57323694,0.57970434,0,3.7194114,-0.12739868,2.7045684,0.24707729,0.7131028
1.0642759,-0.46446863,1.5703919,0.11122092,1.2297815,-0.11382033,0.07153318,1.2254211,2.1939251,1.5603669,0.22758308,2.061192,-0.7417821,1.403518,-0.016786799,-0.07263149,-0.8741896,0.37811792,-0.17953454,0.48220295,-0.9227837,0.21335714,0.02204454,-0.4460376,0.10829391,-0.005969671,0.5482643,0.87671554,0.50114,0.15823129,-1.0399038,-0.6748853,0.8867086,0.42538378,-0.38841593,4,-9.881663,-1.8543234,0.05783243,-4.8142223,2.6813946
0.8771346,0.5892834,-0.5069487,0.29522973,-0.91304916,0.37578213,0.44005066,-1.9608451,0.03873861,0.4148749,0.8829568,-0.6495548,-0.85350114,1.0025542,1.3465785,-0.49756113,0.7269351,0.8705648,0.13851894,-0.19546373,-0.6029441,0.15303898,-0.25593266,1.0602517,1.0907482,-0.048820447,0.5286082,0.41152665,1.5647044,0.0020986714,0.39946777,-0.1331141,0.63146704,-0.46382454,-1.1772965,3,1.2678647,5.26634,3.54111,10.820148,1.5619206
-0.08370986,0.35804883,-1.3417222,-0.7758643,1.0349382,0.00057166565,0.33987898,-0.5465212,0.019494023,-2.3020122,1.9942018,-0.6733099,-1.187193,0.44293976,0.05421538,-1.0758193,0.1551721,-0.586638,-1.2448045,0.4710307,0.10575097,0.6340169,-0.8067472,0.8523545,-0.9673745,0.04536841,-0.4490278,-0.8649242,0.59902215,0.5153555,-0.22834475,-0.19804895,0.041010786,0.082865305,-0.8861288,0,10.0222,-1.4198047,-2.547991,4.8450603,-7.575447
0.84601194,1.8079329,-1.0650176,-0.9403322,0.4408799,1.4738793,-0.0020973175,-1.229318,-0.20861724,-1.029932,-0.26086354,-0.86664397,0.57367015,-2.2929142,-0.11877236,0.6659796,0.19025074,-0.6925771,-2.586399,0.3421682,0.943558,-0.13200195,0.84407526,0.21681638,-0.018576294,0.46585527,0.014609417,1.256917,0.6405093,0.05456168,1.8083559,-0.52932745,0.4925396,0.5373379,1.0319462,4,-8.856399,-5.794735,6.588249,8.579406,14.972911
-0.6688463,-0.3040411,-0.92932457,-0.7779057,0.074534,0.21503581,-1.4239804,0.39638174,-0.38193387,0.7202615,0.3599427,-0.21555184,-0.04146677,0.48379233,2.1890159,-1.4932786,0.99137074,1.0633906,0.8343974,0.06387631,-0.42387193,-0.4747214,0.95723134,0.8782755,-1.5683854,-0.82999146,-0.124667704,-0.50003386,0.6728379,-0.5080578,2.8105602,-0.4532334,-0.8661901,1.0426352,-0.24442473,4,3.9361358,-1.6722041,0.90383995,2.4569774,6.308973
0.7804975,-0.5445412,0.6141477,-0.836956,1.323762,-0.7991362,0.35274962,-0.18760915,-1.0168945,0.90091574,0.89930797,1.3229862,1.0712278,-0.43158656,-1.53377,1.6485304,-1.3211887,2.0372772,-0.1299081,-0.26580748,-0.51411104,0.076267816,-0.64025587,0.44744495,-0.07613253,-1.0853202,-0.9503972,-0.2955212,-2.1901884,-1.5784999,1.2543964,1.2137948,0.937468,0.67687154,0.47378266,4,4.1752796,4.488415,-1.6423233,-0.70473564,3.132378
-0.6141318,-1.7000722,-2.8820133,-0.8750447,1.3759084,1.2577385,-0.7185984,-0.37445492,-0.46491307,-1.3334322,0.4653798,-0.6544962,1.0439055,-0.9418088,2.5324068,-0.506757,-0.94180804,3.284411,-1.0653197,0.8000392,0.3487513,0.6552232,1.1587447,0.8027786,-1.5291553,0.34309125,0.31163788,0.77470815,-0.005699255,-0.82897466,-0.89215046,-0.11485254,-1.2072073,-0.5550915,-0.47777292,0,14.68993,-8.489571,-10.140468,-6.114505,-6.301319
-0.94883186,0.9811495,0.5038879,0.27308887,-1.3351467,0.10070322,-2.303845,0.8428027,0.2585749,-1.3452325,-0.2588729,2.3769116,-0.9563014,-2.7369494,0.34167874,-0.82500774,1.1438065,-0.16289417,0.095131755,-1.338225,0.06155402,1.2799748,0.8832292,0.18199416,-1.227537,0.4928773,0.38429067,1.2872813,0.3010678,0.57563,-0.37381378,-0.5648084,0.47728956,0.25805792,0.2739837,4,-0.1908408,-1.3209393,-6.1213045,-4.5749326,1.0443317
1.6164255,-1.7961646,0.53030616,0.5551718,-1.2396704,-0.03785069,-1.6368278,-2.8463743,-1.0678762,-0.61662495,0.13742746,-2.061915,0.5979626,0.67810667,-0.59504056,0.68418205,-0.16284263,0.12002222,-0.68689924,-0.025169477,-1.595398,-0.29352796,1.8357766,0.16449057,-0.3217063,-0.3561751,-0.67969507,0.12777023,-0.9937853,0.76678914,0.85683095,0.6911939,0.97650266,0.94502294,0.32441604,0,25.219906,-2.8445253,8.265524,-5.5828934,11.223589
0.6442562,0.067408085,0.09354546,-1.0144216,-0.5300113,-0.92992663,-1.224974,-0.59369946,0.074512385,-0.5726385,1.3430469,0.48279464,-0.5839299,-0.061268326,0.89183694,0.47014937,-0.5260062,0.05019096,-0.76645976,0.81804293,1.338593,-1.5722302,0.41424993,-1.0684696,-1.389367,1.3040307,1.1281536,0.21617159,-0.50269336,-0.28286073,-0.611026,1.9845484,1.9492216,0.8238605,0.07386484,4,3.662516,-1.8368422,-5.0649605,0.023584507,4.8175745
-0.32350266,0.6949148,-0.5007544,-1.3339666,0.5634535,0.26584965,0.3286595,0.62583864,0.45664153,0.028728692,-1.2306529,-0.20762889,0.02099073,-0.6778075,1.369326,1.8660073,-0.15089071,1.0330515,0.30320853,-0.7451938,1.1696215,1.582303,0.564304,-0.43158638,0.8250568,-0.23764333,0.90138906,1.4876692,-0.6353643,0.60048074,-0.27435967,1.1793474,0.054988403,1.5299776,2.4949963,2,2.5291119,-2.1823783,7.292969,3.1364725,8.60332
2.3914526,-1.2849687,-0.58641726,0.9673344,0.14258629,0.757923,0.16975643,1.3740566,-1.0075109,1.3424599,-0.7842959,0.33895692,1.2194126,-0.17914586,0.65755296,-0.36629915,-1.5421109,0.75073403,0.76488096,-0.7809915,-0.34043747,-0.16059998,0.70884746,1.0050002,0.53025347,-1.0851336,-0.28924334,-0.18142618,-0.26636806,0.9819541,1.317464,0.9810385,1.4158738,0.07979184,-0.48694757,1,-1.8420949,10.827606,2.5304298,0.7305294,-4.931102
1.1709965,-1.2102891,0.6306654,-0.043039933,-0.60658205,-1.8886192,-1.0108137,0.7081121,0.8138413,-0.21071048,-1.1446418,-0.2914203,-0.802948,1.8488292,0.87003595,-0.91137385,-0.1692437,-0.55415195,-0.62462676,-0.36676708,-0.3197782,-0.4155969,0.058028158,-0.2888631,1.1598126,0.03620026,0.0006107248,-0.43023676,-0.116777115,-1.2697715,-0.25411898,1.2301985,-0.7001759,0.333846,1.2244647,0,5.8905783,0.6546324,-3.6458127,4.366941,-1.6719195
0.81698513,0.9452601,0.15463996,-0.7223336,0.4410541,0.4869847,0.6739444,0.8654033,-1.3621646,-0.50992924,0.2815053,-0.32649952,0.64799845,-0.027094573,0.88137615,0.3187671,-1.5938928,-0.53949296,0.24311167,1.0604801,0.79808605,0.9203099,-0.16042748,-0.63786346,-0.57261777,-0.70013255,2.1940713,1.8342267,-1.1917464,0.41157797,-0.121000364,-0.29473186,0.62293625,-0.490823,-0.46855187,3,2.3088884,-0.24636643,-0.024821775,9.172031,-2.0356245
-1.8986213,0.74699605,-0.21231145,0.43081406,-1.4756788,1.4009808,-1.1943392,0.7745633,0.11795017,-0.18944278,0.50635916,1.3477203,2.0572653,0.5402071,-0.8533797,0.7423179,-0.37107766,0.02399154,1.5813576,1.4215387,0.9185753,1.6817098,-2.318471,-0.6718291,0.6692789,-0.017904008,1.1584742,-1.1656619,1.2268751,0.5504929,0.14935125,-1.6156944,2.242831,-1.1558603,-1.3620003,4,-9.476184,-4.2636514,-1.2485445,-1.925295,1.0725921
-0.2701601,-0.638063,1.2951962,0.012612835,-1.2692215,-0.3839602,0.12833902,0.8978053,-0.60461974,-0.5377765,0.6517934,1.1412272,-0.093301415,-0.8240101,-0.43942398,0.44240943,-0.5610429,1.254341,-0.78776604,-1.5698061,1.595236,-0.6735983,0.5101312,0.5537106,-0.64248425,0.6321495,-0.4181376,-0.6872982,-0.043959964,1.7567202,0.31785852,0.93045866,0.08180251,-0.520076,0.34992585,0,-0.90001607,-4.3158507,-8.897023,0.742922,-0.059294168
0.023432126,0.8734248,-1.3687545,0.50535464,-0.46406254,-0.32443258,2.0015757,-0.19646922,0.75469375,0.71891385,-0.13335261,-0.43767148,0.7675592,0.4386364,-0.62132686,0.8941087,-0.007221898,0.84420425,-0.6603207,-0.86266726,-0.45808905,0.02758809,-0.18784809,1.276424,-0.79629916,-1.9773273,-0.008029851,0.50367445,-0.3503007,0.22092071,-0.7760964,-0.9265995,0.56884015,0.61548024,0.58367574,3,-1.5119798,-2.4635377,0.16625775,4.071416,-1.0594822
-1.1800239,-1.8453944,0.8209821,-1.0835462,-1.6641829,1.0261623,-1.0194267,-0.7725175,1.9743731,-1.6597353,0.5552344,0.41786405,-0.14354427,0.6975108,-0.82498044,1.2452246,0.89836127,-1.4835273,0.81796473,0.81778026,2.4077108,-1.039068,-1.3246853,1.0204289,0.44728917,-1.3452485,2.033875,-0.3563844,-0.4057097,0.78067803,2.2635605,-0.48080027,0.598377,-0.98958576,-0.04204672,2,1.703634,2.5579572,12.36249,-10.427587,4.180932
-1.256286,-0.45969814,-0.24025685,-0.8937453,-1.158655,1.5099943,0.26298612,0.5851687,-0.13722518,0.28945494,1.7446002,1.4869224,-0.44403845,0.9098985,0.17555785,-0.078438774,-1.7800686,-0.42146596,-1.0412006,0.30964467,-0.8078631,-2.2415087,0.34623206,0.5853996,-0.7402138,-2.314542,-0.31287557,-0.8473073,-1.4164308,-0.17568919,-0.38435084,-0.7818379,0.31273395,0.11024085,-0.40972927,3,-4.5504985,2.8776019,0.9647887,8.614534,0.69714534
0.9329017,-0.996299,0.26483598,0.6960423,1.5447973,1.947891,0.069859795,1.138639,-2.670168,1.5522829,0.20316167,-0.084723465,-0.9316315,0.08121212,0.60124826,-0.22103404,2.4791727,-0.0302226,0.4358884,0.20809242,0.62935805,0.59018564,-0.592893,0.2512274,-0.29561168,-0.56948996,-0.18447888,-0.19986543,1.3113229,-0.82121766,0.24486823,0.23527677,-0.25363967,1.1440572,0.5267356,0,-1.7136836,-16.279175,-5.631449,0.18572493,-5.642357
-0.72588366,-0.24109745,0.44110447,-0.15344237,0.19645338,1.587693,-0.38422003,-1.0869238,1.8134638,0.5267642,-1.6085635,1.4844232,2.3805733,1.9928275,0.47349158,-1.0942733,0.16507828,-1.2892555,1.0205225,0.564004,2.2184832,0.84048,-0.82184494,1.3626847,-0.06295894,-0.13972545,0.31726342,-0.46548167,-0.5694797,2.4384668,1.234994,0.63921076,0.070051916,-1.4200413,1.0255294,2,-7.9970946,-11.1515045,-0.7815726,-13.866955,-1.1480706
1.922239,0.86362994,-1.3235945,0.64538467,-0.98394805,0.0074318023,-0.0757144,-1.6176639,-0.8128105,2.2051873,-0.50496805,-0.22865242,0.90361387,-1.5647831,-0.1231432,0.20464931,0.7288883,-0.44303614,-1.5287676,0.20624033,-0.8699545,0.5458671,1.1022905,0.1919296,-1.2323251,0.23624279,0.2147334,-0.734376,1.3359216,0.211023,0.20561941,0.03233997,1.7515407,1.5531489,-0.3206644,4,-7.023259,-17.567057,11.264717,6.5990205,27.615807
0.2383774,-0.17559613,1.8128902,-0.39623532,-0.09142036,0.9908029,-0.4007358,-0.74652076,-2.2537565,-0.9364983,0.9413035,-0.033154167,0.7155303,-0.6957861,-0.18797639,-1.5941432,-0.007878838,-0.86526376,-1.3274459,0.11341732,-1.0733145,-0.6529203,1.9316262,-0.9810445,-0.30578405,-1.0380654,1.4059207,0.22002779,1.1346607,0.42922068,0.21792606,0.57084095,-1.7799463,-1.143914,0.4886126,2,1.657833,1.0380005,5.5787463,-3.8159738,-1.3354981
-0.94602776,0.1585667,-0.61045825,2.158019,-1.057629,1.4006467,0.21975295,0.806774,0.7460196,-2.2182355,0.31268972,-1.0983437,0.10042114,-0.26696572,1.0105444,0.2551195,0.37158313,-0.73009026,-0.32892674,-0.837968,0.019288415,-0.0045828815,0.6978533,1.2257026,-0.06089881,-2.2349813,1.3544976,0.65826434,-0.848829,4.202026,0.08303276,-0.6264977,-0.43127066,0.99745464,-0.6002306,3,3.2573366,1.3287028,-7.5203533,10.572281,-2.4706645
-0.011552679,-0.26222813,-1.1329781,0.45962605,1.7165403,-2.6730037,-0.53446966,-1.2457662,0.07177783,-0.32562128,-1.4745378,1.2633967,-0.020922773,-0.50037915,0.90329844,0.12852861,-0.31789866,-0.2503402,0.37160668,1.1316527,0.44338828,1.7798406,-1.360861,-0.91700774,-1.7942356,-0.43144372,1.6797466,0.6362318,0.8102238,0.326853,-0.6692756,1.4861733,-0.5420999,-0.17179865,1.9121504,1,-5.9883227,1.7930841,-1.4480271,3.7999854,-0.26712042
-0.6056772,0.6895068,1.6361814,2.6613185,-0.73962903,-1.8208755,0.5591964,1.6104847,0.81368995,1.6063471,0.55134785,0.87761956,-0.4602984,-1.3786325,-1.3369716,-0.621952,-0.28000888,-0.007530331,0.22569382,0.11347173,0.66666156,0.2771108,0.99781215,0.43529052,0.14304912,-0.6692265,0.54513174,-1.2728184,1.2513906,1.0141562,-0.2569867,-0.39720684,0.95620394,-0.057782836,0.89810354,0,18.515697,1.2937154,-9.5924015,-10.666016,-6.0765533
